test_title,client_name,run_duration_ms,ingestion_timestamp,test_file,test_name,test_opcode,test_params,block_limit_million,opcount
test_alt_bn128.py::test_alt_bn128_benchmark[fork_Osaka-blockchain_test-num_pairs_6-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,21340,2026-03-17 12:26:06.788988478+00:00,test_alt_bn128,test_alt_bn128_benchmark,ECPAIRING,num_pairs_6,20,84.0
test_alt_bn128.py::test_bn128_pairings_amortized[fork_Osaka-blockchain_test-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,16838,2026-03-16 10:09:05.131710964+00:00,test_alt_bn128,test_bn128_pairings_amortized,ECPAIRING,,20,20.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_ADDMOD--benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,10630,2026-03-18 03:33:17.820955769+00:00,test_arithmetic,test_arithmetic,ADDMOD,,20,1425071.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_MOD--benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,12931,2026-03-16 08:53:57.906739247+00:00,test_arithmetic,test_arithmetic,MOD,,20,2493945.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_MULMOD--benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,9929,2026-03-18 09:16:43.873622561+00:00,test_arithmetic,test_arithmetic,MULMOD,,20,1425071.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_SMOD--benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,11130,2026-03-17 20:16:31.157679060+00:00,test_arithmetic,test_arithmetic,SMOD,,20,2493943.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_ADDMOD-mod_bits_63-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,72498,2026-03-17 23:04:50.098082164+00:00,test_arithmetic,test_mod_arithmetic,ADDMOD,mod_bits_63,20,1422483.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_MULMOD-mod_bits_127-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,29546,2026-03-16 23:21:44.832276135+00:00,test_arithmetic,test_mod_arithmetic,MULMOD,mod_bits_127,20,1422469.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_MULMOD-mod_bits_191-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,26945,2026-03-17 11:02:53.446932012+00:00,test_arithmetic,test_mod_arithmetic,MULMOD,mod_bits_191,20,1422455.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_MULMOD-mod_bits_255-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,27756,2026-03-16 19:28:51.832988193+00:00,test_arithmetic,test_mod_arithmetic,MULMOD,mod_bits_255,20,1422441.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_MULMOD-mod_bits_63-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,28346,2026-03-17 04:11:35.283398059+00:00,test_arithmetic,test_mod_arithmetic,MULMOD,mod_bits_63,20,1422146.0
test_blake2f.py::test_blake2f_benchmark[fork_Osaka-blockchain_test-num_rounds_1-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,50174,2026-03-18 03:16:57.327685167+00:00,test_blake2f,test_blake2f_benchmark,BLAKE2F,num_rounds_1,20,167677.0
test_blake2f.py::test_blake2f_benchmark[fork_Osaka-blockchain_test-num_rounds_12-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,61797,2026-03-16 14:04:59.280959468+00:00,test_blake2f,test_blake2f_benchmark,BLAKE2F,num_rounds_12,20,153490.0
test_blake2f.py::test_blake2f_benchmark[fork_Osaka-blockchain_test-num_rounds_6-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,55590,2026-03-16 15:00:01.578792285+00:00,test_blake2f,test_blake2f_benchmark,BLAKE2F,num_rounds_6,20,160917.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_0-mem_size_0-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,39665,2026-03-17 06:41:25.722783347+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_0-mem_size_0,20,525174.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_0-mem_size_1024-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,39662,2026-03-16 15:30:39.682182379+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_0-mem_size_1024,20,525166.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_0-mem_size_256-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,40973,2026-03-17 17:01:20.068372133+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_0-mem_size_256,20,525170.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_0-mem_size_32-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,40683,2026-03-17 19:20:58.556721434+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_0-mem_size_32,20,525170.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_1024-mem_size_0-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,213749,2026-03-17 22:21:15.879653447+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_1024-mem_size_0,20,86773.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_1024-mem_size_1024-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,59073,2026-03-16 09:32:53.860418846+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_1024-mem_size_1024,20,86773.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_1024-mem_size_256-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,62276,2026-03-17 13:45:31.698238366+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_1024-mem_size_256,20,86773.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_1024-mem_size_32-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,59978,2026-03-18 06:26:11.121722648+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_1024-mem_size_32,20,86773.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_256-mem_size_0-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,52672,2026-03-17 15:02:11.800861169+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_256-mem_size_0,20,232062.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_256-mem_size_1024-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,49167,2026-03-16 22:57:09.037703600+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_256-mem_size_1024,20,232059.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_256-mem_size_256-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,47374,2026-03-16 06:15:21.581655440+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_256-mem_size_256,20,232061.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_256-mem_size_32-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,48566,2026-03-17 13:56:58.492475229+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_256-mem_size_32,20,232061.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_32-mem_size_0-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,40164,2026-03-18 09:56:57.998749284+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_32-mem_size_0,20,453564.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_32-mem_size_1024-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,40678,2026-03-18 07:02:17.538642721+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_32-mem_size_1024,20,453557.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_32-mem_size_256-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,40370,2026-03-15 19:56:46.807882906+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_32-mem_size_256,20,453560.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_32-mem_size_32-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,40670,2026-03-18 07:39:11.604810544+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_32-mem_size_32,20,453561.0
test_keccak.py::test_keccak_max_permutations[fork_Osaka-blockchain_test-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,65182,2026-03-17 08:47:06.587179728+00:00,test_keccak,test_keccak_max_permutations,KECCAK256,,20,1624.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-bn128_add-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,55492,2026-03-21 04:30:49.912001484+00:00,test_alt_bn128,test_alt_bn128,ECADD,bn128_add,20,74454.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-bn128_add_1_2-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,55279,2026-03-18 20:40:38.187261033+00:00,test_alt_bn128,test_alt_bn128,ECADD,bn128_add_1_2,20,74465.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-bn128_add_infinities-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,38766,2026-03-21 02:44:52.374741710+00:00,test_alt_bn128,test_alt_bn128,ECADD,bn128_add_infinities,20,74465.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-bn128_one_pairing-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,33155,2026-03-20 06:22:54.799294634+00:00,test_alt_bn128,test_alt_bn128,ECPAIRING,bn128_one_pairing,20,255.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-bn128_two_pairings-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,27850,2026-03-18 14:09:26.457384751+00:00,test_alt_bn128,test_alt_bn128,ECPAIRING,bn128_two_pairings,20,180.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-ec_pairing_1_pair-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,3924,2026-03-19 07:37:55.097461266+00:00,test_alt_bn128,test_alt_bn128,ECPAIRING,ec_pairing_1_pair,20,445.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-ec_pairing_1_pair_empty-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,4025,2026-03-19 08:09:50.567752038+00:00,test_alt_bn128,test_alt_bn128,ECPAIRING,ec_pairing_1_pair_empty,20,7.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-ec_pairing_2_pair-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,28052,2026-03-20 23:02:54.949409153+00:00,test_alt_bn128,test_alt_bn128,ECPAIRING,ec_pairing_2_pair,20,180.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-ec_pairing_2_sets-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,3925,2026-03-18 19:38:03.773980934+00:00,test_alt_bn128,test_alt_bn128,ECPAIRING,ec_pairing_2_sets,20,7.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-ec_pairing_3_pair-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,3925,2026-03-19 20:25:04.250998783+00:00,test_alt_bn128,test_alt_bn128,ECPAIRING,ec_pairing_3_pair,20,7.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-ec_pairing_4_pair-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,23847,2026-03-19 10:57:48.905310930+00:00,test_alt_bn128,test_alt_bn128,ECPAIRING,ec_pairing_4_pair,20,114.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-ec_pairing_5_pair-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,22351,2026-03-19 03:04:24.622368982+00:00,test_alt_bn128,test_alt_bn128,ECPAIRING,ec_pairing_5_pair,20,97.0
test_alt_bn128.py::test_alt_bn128[fork_Osaka-blockchain_test-ec_pairing_zero_input-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,3923,2026-03-19 13:27:05.498839617+00:00,test_alt_bn128,test_alt_bn128,ECPAIRING,ec_pairing_zero_input,20,445.0
test_alt_bn128.py::test_alt_bn128_benchmark[fork_Osaka-blockchain_test-num_pairs_1-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,33158,2026-03-18 21:22:36.618827017+00:00,test_alt_bn128,test_alt_bn128_benchmark,ECPAIRING,num_pairs_1,20,255.0
test_alt_bn128.py::test_alt_bn128_benchmark[fork_Osaka-blockchain_test-num_pairs_12-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,18040,2026-03-21 01:27:57.710282729+00:00,test_alt_bn128,test_alt_bn128_benchmark,ECPAIRING,num_pairs_12,20,48.0
test_alt_bn128.py::test_alt_bn128_benchmark[fork_Osaka-blockchain_test-num_pairs_24-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,17035,2026-03-20 23:49:21.090000160+00:00,test_alt_bn128,test_alt_bn128_benchmark,ECPAIRING,num_pairs_24,20,28.0
test_alt_bn128.py::test_alt_bn128_benchmark[fork_Osaka-blockchain_test-num_pairs_3-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,25443,2026-03-21 00:16:40.583525502+00:00,test_alt_bn128,test_alt_bn128_benchmark,ECPAIRING,num_pairs_3,20,140.0
test_alt_bn128.py::test_alt_bn128_benchmark[fork_Osaka-blockchain_test-num_pairs_6-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,22749,2026-03-19 02:01:20.187863271+00:00,test_alt_bn128,test_alt_bn128_benchmark,ECPAIRING,num_pairs_6,20,84.0
test_alt_bn128.py::test_bn128_pairings_amortized[fork_Osaka-blockchain_test-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,18445,2026-03-19 20:57:17.493870850+00:00,test_alt_bn128,test_bn128_pairings_amortized,ECPAIRING,,20,20.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_ADDMOD--benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,23156,2026-03-20 08:39:53.613785251+00:00,test_arithmetic,test_arithmetic,ADDMOD,,20,1425071.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_DIV-0-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,43966,2026-03-19 02:11:34.007313049+00:00,test_arithmetic,test_arithmetic,DIV,0,20,2494024.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_DIV-1-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,43083,2026-03-21 03:20:30.978164652+00:00,test_arithmetic,test_arithmetic,DIV,1,20,2494024.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_MOD--benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,33551,2026-03-19 03:02:10.167915392+00:00,test_arithmetic,test_arithmetic,MOD,,20,2493945.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_MULMOD--benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,28254,2026-03-18 14:16:06.412286891+00:00,test_arithmetic,test_arithmetic,MULMOD,,20,1425071.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_SDIV-0-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,49164,2026-03-19 11:30:40.140873859+00:00,test_arithmetic,test_arithmetic,SDIV,0,20,2493934.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_SDIV-1-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,51877,2026-03-20 04:13:42.811977578+00:00,test_arithmetic,test_arithmetic,SDIV,1,20,2493934.0
test_arithmetic.py::test_arithmetic[fork_Osaka-blockchain_test-opcode_SMOD--benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,37962,2026-03-19 18:09:33.465559648+00:00,test_arithmetic,test_arithmetic,SMOD,,20,2493943.0
test_arithmetic.py::test_mod[fork_Osaka-blockchain_test-opcode_MOD-mod_bits_127-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,39664,2026-03-18 16:04:18.759819857+00:00,test_arithmetic,test_mod,MOD,mod_bits_127,20,2491029.0
test_arithmetic.py::test_mod[fork_Osaka-blockchain_test-opcode_MOD-mod_bits_191-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,51481,2026-03-19 01:55:22.869797921+00:00,test_arithmetic,test_mod,MOD,mod_bits_191,20,2491089.0
test_arithmetic.py::test_mod[fork_Osaka-blockchain_test-opcode_MOD-mod_bits_255-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,195907,2026-03-20 08:57:48.675422063+00:00,test_arithmetic,test_mod,MOD,mod_bits_255,20,2490965.0
test_arithmetic.py::test_mod[fork_Osaka-blockchain_test-opcode_MOD-mod_bits_63-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,29152,2026-03-19 01:07:33.425018664+00:00,test_arithmetic,test_mod,MOD,mod_bits_63,20,2490968.0
test_arithmetic.py::test_mod[fork_Osaka-blockchain_test-opcode_SMOD-mod_bits_127-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,41465,2026-03-20 05:34:44.568499625+00:00,test_arithmetic,test_mod,SMOD,mod_bits_127,20,2491031.0
test_arithmetic.py::test_mod[fork_Osaka-blockchain_test-opcode_SMOD-mod_bits_191-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,56983,2026-03-18 17:18:32.305525104+00:00,test_arithmetic,test_mod,SMOD,mod_bits_191,20,2490982.0
test_arithmetic.py::test_mod[fork_Osaka-blockchain_test-opcode_SMOD-mod_bits_255-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,44969,2026-03-20 04:20:27.428820590+00:00,test_arithmetic,test_mod,SMOD,mod_bits_255,20,2490972.0
test_arithmetic.py::test_mod[fork_Osaka-blockchain_test-opcode_SMOD-mod_bits_63-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,33158,2026-03-20 22:15:03.672186940+00:00,test_arithmetic,test_mod,SMOD,mod_bits_63,20,2490861.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_ADDMOD-mod_bits_127-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,45463,2026-03-18 14:06:34.714231229+00:00,test_arithmetic,test_mod_arithmetic,ADDMOD,mod_bits_127,20,1422469.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_ADDMOD-mod_bits_191-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,50587,2026-03-20 23:01:28.449505343+00:00,test_arithmetic,test_mod_arithmetic,ADDMOD,mod_bits_191,20,1422455.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_ADDMOD-mod_bits_255-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,47877,2026-03-20 03:57:55.777249409+00:00,test_arithmetic,test_mod_arithmetic,ADDMOD,mod_bits_255,20,1422441.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_ADDMOD-mod_bits_63-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,37659,2026-03-19 09:18:13.094980128+00:00,test_arithmetic,test_mod_arithmetic,ADDMOD,mod_bits_63,20,1422483.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_MULMOD-mod_bits_127-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,64491,2026-03-19 03:38:27.610301621+00:00,test_arithmetic,test_mod_arithmetic,MULMOD,mod_bits_127,20,1422469.0
test_arithmetic.py::test_mod_arithmetic[fork_Osaka-blockchain_test-opcode_MULMOD-mod_bits_63-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,53586,2026-03-21 04:58:58.832022617+00:00,test_arithmetic,test_mod_arithmetic,MULMOD,mod_bits_63,20,1422146.0
test_blake2f.py::test_blake2f_benchmark[fork_Osaka-blockchain_test-num_rounds_1-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,46267,2026-03-20 05:31:43.076079120+00:00,test_blake2f,test_blake2f_benchmark,BLAKE2F,num_rounds_1,20,167677.0
test_blake2f.py::test_blake2f_benchmark[fork_Osaka-blockchain_test-num_rounds_12-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,57181,2026-03-20 23:00:33.717832421+00:00,test_blake2f,test_blake2f_benchmark,BLAKE2F,num_rounds_12,20,153490.0
test_blake2f.py::test_blake2f_benchmark[fork_Osaka-blockchain_test-num_rounds_24-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,66090,2026-03-18 20:58:14.906507442+00:00,test_blake2f,test_blake2f_benchmark,BLAKE2F,num_rounds_24,20,140520.0
test_blake2f.py::test_blake2f_benchmark[fork_Osaka-blockchain_test-num_rounds_6-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,49669,2026-03-20 01:40:58.747296738+00:00,test_blake2f,test_blake2f_benchmark,BLAKE2F,num_rounds_6,20,160917.0
test_bls12_381.py::test_bls12_381[fork_Osaka-blockchain_test-bls12_g1add-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,46177,2026-03-21 01:59:18.333871097+00:00,test_bls12_381,test_bls12_381,BLS12_G1ADD,bls12_g1add,20,40469.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_0-mem_size_0-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,9330,2026-03-21 01:12:34.980787297+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_0-mem_size_0,20,525174.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_0-mem_size_1024-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,9831,2026-03-18 21:39:47.281185141+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_0-mem_size_1024,20,525166.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_0-mem_size_256-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,311796,2026-03-19 16:56:20.495402844+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_0-mem_size_256,20,525170.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_0-mem_size_32-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,161996,2026-03-19 22:01:21.564619619+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_0-mem_size_32,20,525170.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_1024-mem_size_0-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,42572,2026-03-20 05:15:03.671551659+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_1024-mem_size_0,20,86773.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_1024-mem_size_1024-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,42667,2026-03-19 07:22:22.329437859+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_1024-mem_size_1024,20,86773.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_1024-mem_size_256-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,43263,2026-03-20 09:22:45.446717520+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_1024-mem_size_256,20,86773.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_1024-mem_size_32-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,42064,2026-03-20 03:31:18.438254700+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_1024-mem_size_32,20,86773.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_256-mem_size_0-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,30154,2026-03-18 16:12:16.599165208+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_256-mem_size_0,20,232062.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_256-mem_size_1024-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,30456,2026-03-19 09:02:51.699572199+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_256-mem_size_1024,20,232059.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_256-mem_size_256-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,30249,2026-03-18 17:31:33.020086+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_256-mem_size_256,20,232061.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_256-mem_size_32-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,29454,2026-03-19 11:59:12.928964380+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_256-mem_size_32,20,232061.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_32-mem_size_0-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,34353,2026-03-19 21:55:59.630090103+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_32-mem_size_0,20,453564.0
test_keccak.py::test_keccak_diff_mem_msg_sizes[fork_Osaka-blockchain_test-msg_size_32-mem_size_1024-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,33461,2026-03-20 23:08:02.611566909+00:00,test_keccak,test_keccak_diff_mem_msg_sizes,KECCAK256,msg_size_32-mem_size_1024,20,453557.0
