test_title,client_name,run_duration_ms,ingestion_timestamp,test_file,test_name,test_opcode,test_params,block_limit_million,opcount
test_account_query.py::test_codecopy[fork_Osaka-blockchain_test-fixed_src_dst_False-0 bytes-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,18740,2026-03-16 19:25:01.982432681+00:00,test_account_query,test_codecopy,CODECOPY,fixed_src_dst_False-0 bytes,10,383735.0
test_account_query.py::test_codecopy[fork_Osaka-blockchain_test-fixed_src_dst_False-0.25x max code size-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,6637,2026-03-16 05:53:31.675617095+00:00,test_account_query,test_codecopy,CODECOPY,fixed_src_dst_False-0.25x max code size,10,16576.0
test_account_query.py::test_codecopy[fork_Osaka-blockchain_test-fixed_src_dst_False-0.50x max code size-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,6926,2026-03-18 09:53:43.748417488+00:00,test_account_query,test_codecopy,CODECOPY,fixed_src_dst_False-0.50x max code size,10,8470.0
test_account_query.py::test_codecopy[fork_Osaka-blockchain_test-fixed_src_dst_False-0.75x max code size-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,160701,2026-03-17 08:17:36.125153718+00:00,test_account_query,test_codecopy,CODECOPY,fixed_src_dst_False-0.75x max code size,10,5688.0
test_account_query.py::test_codecopy[fork_Osaka-blockchain_test-fixed_src_dst_False-max code size-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,12632,2026-03-17 21:38:39.847131965+00:00,test_account_query,test_codecopy,CODECOPY,fixed_src_dst_False-max code size,10,4282.0
test_account_query.py::test_codecopy[fork_Osaka-blockchain_test-fixed_src_dst_True-0 bytes-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7626,2026-03-16 19:26:29.611113624+00:00,test_account_query,test_codecopy,CODECOPY,fixed_src_dst_True-0 bytes,10,831380.0
test_account_query.py::test_codecopy[fork_Osaka-blockchain_test-fixed_src_dst_True-0.25x max code size-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8126,2026-03-17 04:41:33.303722525+00:00,test_account_query,test_codecopy,CODECOPY,fixed_src_dst_True-0.25x max code size,10,16970.0
test_account_query.py::test_codecopy[fork_Osaka-blockchain_test-fixed_src_dst_True-0.50x max code size-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,5224,2026-03-16 20:17:23.148420758+00:00,test_account_query,test_codecopy,CODECOPY,fixed_src_dst_True-0.50x max code size,10,8572.0
test_account_query.py::test_codecopy[fork_Osaka-blockchain_test-fixed_src_dst_True-0.75x max code size-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,6126,2026-03-15 21:55:50.724953637+00:00,test_account_query,test_codecopy,CODECOPY,fixed_src_dst_True-0.75x max code size,10,5734.0
test_account_query.py::test_codecopy[fork_Osaka-blockchain_test-fixed_src_dst_True-max code size-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8426,2026-03-17 06:34:57.653859088+00:00,test_account_query,test_codecopy,CODECOPY,fixed_src_dst_True-max code size,10,4308.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_0-mem_size_0-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8628,2026-03-18 10:12:57.109676903+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_0-mem_size_0,10,997676.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_0-mem_size_1024-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,9126,2026-03-16 18:17:04.170827148+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_0-mem_size_1024,10,997645.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_0-mem_size_256-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8825,2026-03-16 20:48:02.573986914+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_0-mem_size_256,10,997653.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_0-mem_size_32-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8328,2026-03-18 03:43:26.990667567+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_0-mem_size_32,10,997655.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_1024-mem_size_0-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,5224,2026-03-17 13:03:57.399194626+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_1024-mem_size_0,10,94139.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_1024-mem_size_1024-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7528,2026-03-16 20:03:38.570278014+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_1024-mem_size_1024,10,94138.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_1024-mem_size_256-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7728,2026-03-18 06:41:02.162212146+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_1024-mem_size_256,10,94138.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_1024-mem_size_32-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7527,2026-03-18 10:12:38.805419924+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_1024-mem_size_32,10,94138.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_24576-mem_size_0-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,6024,2026-03-17 13:44:29.411957843+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_24576-mem_size_0,10,4311.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_24576-mem_size_1024-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8126,2026-03-18 09:06:38.679157744+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_24576-mem_size_1024,10,4311.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_24576-mem_size_256-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7725,2026-03-15 21:38:18.579904989+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_24576-mem_size_256,10,4311.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_24576-mem_size_32-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7826,2026-03-16 13:15:11.840897451+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_24576-mem_size_32,10,4311.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_256-mem_size_0-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8027,2026-03-17 18:22:35.450278215+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_256-mem_size_0,10,293477.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_256-mem_size_1024-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8474,2026-03-17 17:37:03.962120926+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_256-mem_size_1024,10,293472.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_256-mem_size_256-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,6327,2026-03-15 21:43:22.783620592+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_256-mem_size_256,10,293474.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_256-mem_size_32-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8925,2026-03-17 05:06:44.556559592+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_256-mem_size_32,10,293474.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_32-mem_size_0-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,10533,2026-03-16 11:04:16.086854163+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_32-mem_size_0,10,767483.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_32-mem_size_1024-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,10433,2026-03-16 08:47:39.617061214+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_32-mem_size_1024,10,767463.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_32-mem_size_256-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,11833,2026-03-16 12:58:29.133647609+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_32-mem_size_256,10,767469.0
test_account_query.py::test_codecopy_benchmark[fork_Osaka-blockchain_test-code_size_32-mem_size_32-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,10729,2026-03-17 14:18:58.927707996+00:00,test_account_query,test_codecopy_benchmark,CODECOPY,code_size_32-mem_size_32,10,767470.0
test_account_query.py::test_codesize[fork_Osaka-blockchain_test-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,10528,2026-03-18 05:32:16.272286228+00:00,test_account_query,test_codesize,CODESIZE,,10,4722965.0
test_account_query.py::test_ext_account_query_cold[fork_Osaka-blockchain_test-absent_accounts_False-opcode_BALANCE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,5827,2026-03-17 16:57:25.979850598+00:00,test_account_query,test_ext_account_query_cold,BALANCE,absent_accounts_False,10,3760.0
test_account_query.py::test_ext_account_query_cold[fork_Osaka-blockchain_test-absent_accounts_True-opcode_BALANCE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,4424,2026-03-17 23:17:11.142103998+00:00,test_account_query,test_ext_account_query_cold,BALANCE,absent_accounts_True,10,3760.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_BALANCE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7528,2026-03-17 23:01:54.459242807+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_CALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,35452,2026-03-16 22:22:08.403758169+00:00,test_account_query,test_ext_account_query_warm,CALL,initial_storage_False-initial_balance_False-empty_code_False,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_CALLCODE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,34960,2026-03-16 12:12:34.402156974+00:00,test_account_query,test_ext_account_query_warm,CALLCODE,initial_storage_False-initial_balance_False-empty_code_False,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_DELEGATECALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,36054,2026-03-16 20:46:27.935306652+00:00,test_account_query,test_ext_account_query_warm,DELEGATECALL,initial_storage_False-initial_balance_False-empty_code_False,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_EXTCODEHASH-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7828,2026-03-17 18:20:07.614110696+00:00,test_account_query,test_ext_account_query_warm,EXTCODEHASH,initial_storage_False-initial_balance_False-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,9929,2026-03-17 12:35:51.709787983+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_False-opcode_STATICCALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,35255,2026-03-16 19:23:53.958937923+00:00,test_account_query,test_ext_account_query_warm,STATICCALL,initial_storage_False-initial_balance_False-empty_code_False,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_BALANCE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7726,2026-03-18 01:22:12.121928570+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_False-empty_code_True,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_CALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,36258,2026-03-16 13:57:20.915280268+00:00,test_account_query,test_ext_account_query_warm,CALL,initial_storage_False-initial_balance_False-empty_code_True,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_CALLCODE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,32855,2026-03-16 04:40:06.349494137+00:00,test_account_query,test_ext_account_query_warm,CALLCODE,initial_storage_False-initial_balance_False-empty_code_True,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_DELEGATECALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,32450,2026-03-16 22:00:19.997578459+00:00,test_account_query,test_ext_account_query_warm,DELEGATECALL,initial_storage_False-initial_balance_False-empty_code_True,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_EXTCODEHASH-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8127,2026-03-16 11:30:54.807500709+00:00,test_account_query,test_ext_account_query_warm,EXTCODEHASH,initial_storage_False-initial_balance_False-empty_code_True,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,9629,2026-03-16 10:28:23.048536421+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_False-empty_code_True,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_False-empty_code_True-opcode_STATICCALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,34149,2026-03-17 06:25:45.831817181+00:00,test_account_query,test_ext_account_query_warm,STATICCALL,initial_storage_False-initial_balance_False-empty_code_True,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_BALANCE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7127,2026-03-18 10:29:01.414037525+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_CALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,34860,2026-03-17 23:09:46.562700130+00:00,test_account_query,test_ext_account_query_warm,CALL,initial_storage_False-initial_balance_True-empty_code_False,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_CALLCODE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,36966,2026-03-17 07:51:54.698893310+00:00,test_account_query,test_ext_account_query_warm,CALLCODE,initial_storage_False-initial_balance_True-empty_code_False,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_DELEGATECALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,33355,2026-03-18 06:17:08.979656637+00:00,test_account_query,test_ext_account_query_warm,DELEGATECALL,initial_storage_False-initial_balance_True-empty_code_False,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_EXTCODEHASH-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7928,2026-03-17 06:26:47.572946019+00:00,test_account_query,test_ext_account_query_warm,EXTCODEHASH,initial_storage_False-initial_balance_True-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,9527,2026-03-17 21:35:36.769584350+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_False-opcode_STATICCALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,35764,2026-03-17 05:35:26.981380271+00:00,test_account_query,test_ext_account_query_warm,STATICCALL,initial_storage_False-initial_balance_True-empty_code_False,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_BALANCE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7327,2026-03-18 09:59:27.495559607+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_False-initial_balance_True-empty_code_True,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_CALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,33350,2026-03-17 18:42:46.143402297+00:00,test_account_query,test_ext_account_query_warm,CALL,initial_storage_False-initial_balance_True-empty_code_True,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_CALLCODE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,33059,2026-03-16 13:56:44.647890079+00:00,test_account_query,test_ext_account_query_warm,CALLCODE,initial_storage_False-initial_balance_True-empty_code_True,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_DELEGATECALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,33759,2026-03-17 06:15:04.788577689+00:00,test_account_query,test_ext_account_query_warm,DELEGATECALL,initial_storage_False-initial_balance_True-empty_code_True,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_EXTCODEHASH-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8127,2026-03-18 10:57:39.959290185+00:00,test_account_query,test_ext_account_query_warm,EXTCODEHASH,initial_storage_False-initial_balance_True-empty_code_True,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,9727,2026-03-17 20:06:28.008482968+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_False-initial_balance_True-empty_code_True,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_False-initial_balance_True-empty_code_True-opcode_STATICCALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,33553,2026-03-16 08:23:09.436321568+00:00,test_account_query,test_ext_account_query_warm,STATICCALL,initial_storage_False-initial_balance_True-empty_code_True,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_BALANCE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7728,2026-03-16 07:35:42.857873136+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_True-initial_balance_False-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_CALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,190849,2026-03-16 15:03:17.759157273+00:00,test_account_query,test_ext_account_query_warm,CALL,initial_storage_True-initial_balance_False-empty_code_False,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_CALLCODE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,36055,2026-03-16 16:23:08.974733700+00:00,test_account_query,test_ext_account_query_warm,CALLCODE,initial_storage_True-initial_balance_False-empty_code_False,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_DELEGATECALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,35654,2026-03-16 18:37:03.308824171+00:00,test_account_query,test_ext_account_query_warm,DELEGATECALL,initial_storage_True-initial_balance_False-empty_code_False,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_EXTCODEHASH-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8429,2026-03-16 18:56:28.653031995+00:00,test_account_query,test_ext_account_query_warm,EXTCODEHASH,initial_storage_True-initial_balance_False-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,9730,2026-03-17 04:54:35.531172613+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_False-opcode_STATICCALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,35061,2026-03-17 14:42:19.670392448+00:00,test_account_query,test_ext_account_query_warm,STATICCALL,initial_storage_True-initial_balance_False-empty_code_False,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_BALANCE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7126,2026-03-18 10:14:08.292619337+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_True-initial_balance_False-empty_code_True,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_CALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,33555,2026-03-17 10:56:56.099054762+00:00,test_account_query,test_ext_account_query_warm,CALL,initial_storage_True-initial_balance_False-empty_code_True,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_CALLCODE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,34659,2026-03-18 10:57:31.822390586+00:00,test_account_query,test_ext_account_query_warm,CALLCODE,initial_storage_True-initial_balance_False-empty_code_True,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_DELEGATECALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,33249,2026-03-16 03:44:44.636360017+00:00,test_account_query,test_ext_account_query_warm,DELEGATECALL,initial_storage_True-initial_balance_False-empty_code_True,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODEHASH-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8027,2026-03-16 19:40:23.328935938+00:00,test_account_query,test_ext_account_query_warm,EXTCODEHASH,initial_storage_True-initial_balance_False-empty_code_True,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_EXTCODESIZE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,9228,2026-03-18 08:36:36.292814225+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_False-empty_code_True,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_False-empty_code_True-opcode_STATICCALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,190217,2026-03-16 13:44:07.452566799+00:00,test_account_query,test_ext_account_query_warm,STATICCALL,initial_storage_True-initial_balance_False-empty_code_True,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_BALANCE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7678,2026-03-18 07:13:23.992071671+00:00,test_account_query,test_ext_account_query_warm,BALANCE,initial_storage_True-initial_balance_True-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_CALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,33850,2026-03-18 10:13:30.970934940+00:00,test_account_query,test_ext_account_query_warm,CALL,initial_storage_True-initial_balance_True-empty_code_False,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_CALLCODE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,35452,2026-03-17 16:54:39.184807510+00:00,test_account_query,test_ext_account_query_warm,CALLCODE,initial_storage_True-initial_balance_True-empty_code_False,10,79807.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_DELEGATECALL-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,35659,2026-03-17 13:53:14.321556472+00:00,test_account_query,test_ext_account_query_warm,DELEGATECALL,initial_storage_True-initial_balance_True-empty_code_False,10,81770.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODEHASH-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,7528,2026-03-16 08:56:01.167642687+00:00,test_account_query,test_ext_account_query_warm,EXTCODEHASH,initial_storage_True-initial_balance_True-empty_code_False,10,92373.0
test_account_query.py::test_ext_account_query_warm[fork_Osaka-blockchain_test-initial_storage_True-initial_balance_True-empty_code_False-opcode_EXTCODESIZE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8928,2026-03-18 05:40:11.916978889+00:00,test_account_query,test_ext_account_query_warm,EXTCODESIZE,initial_storage_True-initial_balance_True-empty_code_False,10,92373.0
